-1.000000000000000000e+00,-4.115635041066474820e+00,3.449425323178130220e+00,2.292723054898493817e+00,4.223595803727256737e+00,-1.461616901831088455e+01,-1.163416839802067004e+00,-9.235038189917635920e-01,6.045418019953521238e-01,-2.329285328945307043e+00,7.085119698075610373e-01,-1.104332711544919299e+00,3.006662156178303569e-01,6.861028244644220564e-01,1.826567478816343293e+00,3.686666123651911597e+00,7.543260694183548942e-01,-2.639277360963142360e+00,2.985843569812717924e+00,-5.185568016226545396e+00,2.486537847594614270e-01,-6.891169356148332259e-01,6.899543280718213323e-01,3.671730729089578205e+00,-3.975991235519023448e+00,-7.492198974009261825e+00,-9.083327898355170404e+00,-4.281235170985264737e-01,1.760711343988062172e+00,7.270735350462234070e-01,-1.367444445637452155e+00,7.592759758051523811e-01,-5.963320999965611158e-01,-1.436321711311068006e+00,6.188501575422189482e+00,1.900139360848324133e+00,-1.481027071569728903e+00,-5.455615659596326772e-01,4.268158231634991751e+00,3.089975301674651398e+00,6.564740014157383285e+00
-1.000000000000000000e+00,3.321220353775900413e+00,6.161188801411598526e+00,4.241108969301858322e-01,1.716093391515363109e-01,8.484255958353660532e+00,-9.160525449831622424e-01,-2.794305900490517414e-01,1.426655192348330825e+00,-1.370748834932768112e+00,-2.916306424160109323e+00,-1.325592093856084119e+00,3.493665566382711418e+00,-5.681654347954742335e+00,2.319188678829403827e+00,2.354781567228814598e+00,-7.298979838744226178e-01,-4.593546003713041337e+00,9.268179604383474768e+00,-7.836860740935039260e+00,-5.595074963616340824e+00,4.556005327770658031e-01,-1.271604920084606238e+00,7.649101120282801425e+00,3.937086245518627070e+00,1.166505801674829090e+00,-5.849705786288700970e+00,1.380041359593885630e+00,-9.905853255517718114e-01,5.802701528625893168e-01,-2.006886597753001489e+00,1.402737985085476424e+00,-4.277195607214983042e+00,-1.283840440837466790e-01,1.221454353906576173e+01,-3.136297774190439647e+00,5.798015301668493077e-02,-2.506438015430235478e+00,2.896326894479077652e+00,-8.779056059818914903e+00,5.413680414082378434e+00
-1.000000000000000000e+00,-2.745330816748235314e+00,-1.351607744158755287e+00,-1.727728595163816161e+00,5.086396389792806616e+00,-1.478679542221377297e+01,4.479862126272159961e-01,6.115255825482469598e-01,-2.155104088635495962e+00,3.289608172804634467e-01,2.363658508855963625e-01,-3.033595445160080395e+00,-2.149884881072341880e+00,2.022243962710900789e+00,2.917394438016127634e-01,2.540852674641289610e+00,-6.565671218859781888e+00,1.281090909918159326e+00,2.588798003061981934e+00,-1.285293487689298075e+00,-5.063236308901313265e-01,2.695244478296432988e-01,-1.116834234810863968e-01,1.148243397913747632e+00,-5.667799198248998138e+00,-3.133816129744865009e+00,-4.445974097111612622e+00,-3.515429371071496334e+00,4.263571442960831348e+00,-7.250692123747697337e-01,-1.087881039932392602e+00,-2.716310372630952763e+00,2.635606347285027518e+00,2.115007222706339826e-02,7.349685716429655180e+00,5.487345117944633976e+00,-7.235946803651363002e-01,-3.320107379436654682e+00,3.412265232674989157e+00,-8.418035046760452556e-01,3.092948202391371026e+00
-1.000000000000000000e+00,-8.061229046326956471e-01,-3.866943811164813560e-01,1.482804624007977967e+00,-1.978303613163301611e+00,1.026335315027110973e+01,-9.692512343494454896e-01,-5.315815292272124681e-01,1.900768637495127589e+00,-1.892007578018507274e+00,-6.333787260170553601e-02,6.513078404572052449e-01,2.720091203770118593e+00,-1.686715273888755640e+00,7.873842931248513644e-01,-3.091456315879927530e+00,2.835496550691237072e+00,-3.619462977143344418e+00,4.783708315930331523e+00,-2.790822822119220170e+00,-1.217345512947441977e+00,-9.748280689941620780e-01,-6.128644976331528715e-01,6.395069012115277118e+00,2.464366041177218580e+00,3.397743869046914611e+00,-1.449911061772515275e+00,-9.683437479158705230e-01,-2.822613570446188103e+00,-3.418661827653530771e-01,-6.851978080027141260e-01,-6.674025517735703295e-01,5.503910809843893581e+00,1.531415263253546877e-01,1.096665021961889686e+01,-6.368337950591037355e+00,-7.004046132132842883e-01,2.441896108720285952e+00,6.198057267922393976e+00,-3.633103311828542736e+00,8.824299460766851233e-01
1.000000000000000000e+00,2.680399821964358775e+00,2.495843419731924584e+00,4.615146631718896053e-01,1.631163929275672775e+00,6.740893866626533892e-01,3.118241347293264631e-01,-5.344313585374037556e-01,-4.696974418752629887e+00,-2.140858509974235435e+00,1.681310451167214115e+00,-2.571461173411959678e+00,7.372925820146589260e+00,-3.920164868811628622e+00,-5.948917474094058022e+00,-4.366479439918416361e+00,1.291463758873163670e-01,-7.437264992743348735e-01,4.253387932002486771e+00,6.983478035200096912e-02,-2.841619170247954074e+00,-4.428492589455006456e-01,-1.569748986428830317e+00,-4.174040491598492331e+00,5.325569374629895769e+00,-5.855494151357177657e+00,4.464744526315111983e+00,-4.661012009263312272e-01,-3.668733716919210686e+00,-3.204742280187439896e+00,-3.003965220926808399e+00,-1.815281848605850845e+00,3.984906027194162093e+00,-2.494810074767148458e-02,1.400598448829800979e+01,-1.002513907350798483e+00,1.301972215610923966e-01,-4.493867267719319436e+00,4.585032730527690781e+00,-2.894276421195840499e+00,1.169037436034122024e+00
1.000000000000000000e+00,3.394100178764288600e+00,3.229368386525924173e+00,-2.044173712000476151e+00,-5.561081287577758214e-01,1.098371290579840753e+01,1.636149834569083472e+00,-4.047529308898223377e-01,-3.492989858343895193e+00,-1.629432804867112505e+00,-1.635351731656472296e+00,3.905305896793120013e+00,2.512791881309116349e+00,-1.649253690956168139e+00,3.520347286571119838e+00,1.548325666315859550e-01,1.048899687967292493e+00,1.269736201254932695e+00,-5.774163535525416169e-01,4.172555519598831530e+00,-2.991693885072441272e+00,7.771653189056382249e-01,-6.592927711664432477e-01,8.872349641194830383e+00,-3.915337322723391189e-01,-1.459045363893809011e+00,2.031339074769176634e+00,-5.373936724170480517e+00,3.194861312944242471e+00,1.098583487706486839e+00,2.391412456147878451e+00,4.249237146211968796e-01,1.855682803296179184e-01,-4.389790044751843423e-01,-1.845673120888732477e+00,-5.413712086571388582e+00,5.362442070650934589e-01,-5.245400069964045286e+00,2.207782478147068517e+00,2.728433305999453662e+00,-4.387522023586811315e+00
-1.000000000000000000e+00,8.911951201280832180e-01,-5.928083148956744708e+00,1.447773525182718846e+00,7.027328636332694778e+00,-5.129842369055587170e+01,2.006668172866628019e+00,5.502330785928745138e-01,-2.829965535395097209e+00,5.587132484297175239e+00,-2.646874638792185763e+00,-2.291036010153946201e+00,-8.169353777001155947e+00,1.001706024633108072e+01,-3.274096806454646291e+00,3.513011403632792184e+00,1.508949303709969936e+00,-7.270797546623202656e+00,6.742710688552607579e+00,1.425787977031571341e+00,5.318350673032131937e+00,6.280770242038503925e-02,8.281226815724707091e-01,-2.635476115681272269e-01,-4.752274520134018854e-01,-1.626146748891893035e+00,6.571118056717589084e+00,9.529306279461877693e+00,2.748047098552935275e+00,8.569084866241207799e-01,-2.593743008668154992e+00,-6.223718852765748252e-03,3.917089217274112301e-01,2.089698336250613409e+00,-6.628114281614130299e+00,3.707868635647086464e+00,-1.963808465088018318e+00,7.758266699947216072e-01,-5.177419537357672574e-01,-6.482151327289414233e+00,1.247675242986887412e+01
1.000000000000000000e+00,-1.190466970703327476e+01,3.449306636435047313e+00,2.388845344001457316e-01,-3.040894812175073625e+00,-1.192341081366872046e+01,1.639685560467104342e+00,1.239832471397730451e+00,-1.176189192994797406e+00,-2.751096645299587973e+00,-1.782851473318397106e+00,2.371771218373471601e+00,-1.528272969142617344e+00,-3.169908823855838165e+00,2.468527597142199159e+00,-5.818807833007714869e+00,5.121881809410893993e+00,-3.979851448803032987e+00,-1.983775293364823389e+00,6.319160040423281721e+00,3.943306701994365504e+00,9.169468354199804550e-01,7.115123682717259257e-01,-2.559109924911370904e+00,-2.552520982676091066e+00,-5.225549528324796356e+00,-4.678985944240267258e+00,-1.694846156908189405e+00,-1.376124691994944360e+00,-2.623673555856440132e+00,-3.551589185667284099e+00,3.005468446105705738e-01,4.931085567207373899e+00,-1.149263314778230738e+00,9.566059280289342936e+00,-3.148495010555047102e+00,-1.816346434124445519e+00,3.447395331430830545e+00,-2.934427503549671634e+00,-4.368028210472094663e-01,-7.089123576512516678e+00
1.000000000000000000e+00,5.088188467338690124e+00,1.732978127646970457e+00,-2.913236925342188033e-01,1.751018751364610715e+00,1.083130367599258115e+01,4.608125148564486961e-01,-6.970182641730412465e-01,-7.652000557023197480e-02,-6.793407606730365700e+00,2.656795743799392984e+00,1.545367180615009994e+00,3.076713821656086090e+00,-1.872298664109074195e+00,-5.694569815447678707e-01,-5.807264878453038293e+00,-6.819094935733545082e-01,4.661272480633785520e+00,3.145172793944785994e+00,5.240686901297201494e+00,6.297613076260667242e+00,1.765363365630465475e+00,6.162117532128164044e-01,2.375598289115883333e+00,1.099910486362108131e+01,-1.063830761149036297e+00,-1.373390285100080543e+00,3.592781617644133618e+00,-9.151176710463746478e-01,1.927876967065553560e+00,-2.193880096439805971e+00,-1.188541685219733912e+00,1.859715854996932594e+00,7.000334465005166040e-02,1.520344062680210051e+01,2.263627940562684238e+00,3.676337223115143660e-01,-4.278548667139997264e+00,9.885806852178480320e-01,1.207212545778216128e+00,6.018349837501051347e+00
1.000000000000000000e+00,4.467889400326191307e+00,-2.717003185889234729e+00,5.170835011874592713e-01,3.907297466755573989e+00,-1.149619541340822515e+01,7.002883264156504195e-01,-9.875661682701587507e-01,-6.784475848746320814e-01,-4.412861356497212562e+00,3.130543737088031797e+00,-2.809447320891931277e+00,1.545436967274855355e+00,-9.660987263746498854e-01,-6.709479839509310040e+00,-3.718690921760413381e+00,1.205838036065714824e+00,-4.328690371672654358e-01,3.598298816780078901e+00,-6.360399003914467997e+00,1.409848061839570565e+00,-1.639131093571671194e+00,9.849537162954873359e-01,4.617654061326136095e+00,-2.141837502241542346e+00,-5.609546430057473110e+00,5.329761378592191789e+00,4.436326265645033295e+00,-7.120234320807816708e-01,1.945184798455281028e+00,1.453561039101662899e-01,-5.115636147656867916e-01,6.208513578125193888e+00,-1.693662397474758330e-01,1.626880395881929786e+01,4.047515459185446751e-01,2.552317988167662755e-01,-3.845865374907924572e+00,7.297531631185842471e+00,2.895991640336563755e+00,-4.169139669799023729e+00
